year,event_id,source_record_id,state,start_date,end_date,canonical_district,evidence_scope,evidence_type,source_class,source_title,source_url,evidence_note,boundary_note,circularity_risk,merge_rule,origin
2018,E073,,Nagaland,,,Tuensang,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 4 Oct 2018",https://reliefweb.int/attachments/8e07589b-8b45-39ce-8185-6ce76bb70764/Situation%20report_04102018.pdf,Official cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E073,,Nagaland,,,Wokha,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 4 Oct 2018",https://reliefweb.int/attachments/8e07589b-8b45-39ce-8185-6ce76bb70764/Situation%20report_04102018.pdf,Official cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E073,,Nagaland,,,Zunheboto,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 4 Oct 2018",https://reliefweb.int/attachments/8e07589b-8b45-39ce-8185-6ce76bb70764/Situation%20report_04102018.pdf,Official cumulative affected-district list.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E074,2018-0295-IND,Odisha,2018-08-07,2018-08-20,Koraput,exact_event_dates,direct_disaster_impact,official_quoted_media,"South Odisha flood threat/river overflow, 15 Aug 2018",https://odishabytes.com/heavy-rain-triggers-flood-threat-in-south-odisha/,"Danger-level rivers, disrupted roads or flood-control actions directly reported during event.",,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2018,E074,2018-0295-IND,Odisha,2018-08-07,2018-08-20,Nabarangpur,exact_event_dates,direct_disaster_impact,official_quoted_media,"South Odisha flood threat/river overflow, 15 Aug 2018",https://odishabytes.com/heavy-rain-triggers-flood-threat-in-south-odisha/,"Danger-level rivers, disrupted roads or flood-control actions directly reported during event.",,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2018,E074,2018-0295-IND,Odisha,2018-08-07,2018-08-20,Rayagada,exact_event_dates,direct_disaster_impact,official_quoted_media,"South Odisha flood threat/river overflow, 15 Aug 2018",https://odishabytes.com/heavy-rain-triggers-flood-threat-in-south-odisha/,"Danger-level rivers, disrupted roads or flood-control actions directly reported during event.",,news_used_for_geography_only; do not use article itself in coverage outcome validation,"dedupe on event_id + canonical(state,district); retain all source provenance",exhaustive_followup
2018,E075,,Uttar Pradesh,,,Ambedkar Nagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Ayodhya,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Bahraich,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Barabanki,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Basti,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Bijnor,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Farrukhabad,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Gonda,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Kanpur Dehat,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Kanpur Nagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Kushinagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Lakhimpur Kheri,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Mau,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Pilibhit,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Sant Kabir Nagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Siddharthnagar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E075,,Uttar Pradesh,,,Sitapur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E076,,West Bengal,,,Alipurduar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E076,,West Bengal,,,Bankura,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E076,,West Bengal,,,Birbhum,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E076,,West Bengal,,,Cooch Behar,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
2018,E076,,West Bengal,,,Dakshin Dinajpur,seasonal_or_cumulative,seasonal_cumulative,official_government,"Government of India MHA/NERC Situation Report, 29 Aug 2018",https://reliefweb.int/attachments/950216f4-d4b5-321e-bcc7-cd533ed82cd7/Situationreport28_29082018.pdf,Official MHA affected-district list during the flood season; may be cumulative.,,none,"dedupe on event_id + canonical(state,district); preserve original source name",prior_research_pass
