event_district_id,event_id,source_record_id,state,district,start_date,end_date,date_precision,district_source,district_resolution_evidence,state_resolution_source,state_resolution_evidence,aoi_level,aoi_match_status
E056::sitapur,E056,2017-0517-IND,Uttar Pradesh,Sitapur,2017-08-16,2017-08-23,start:day|end:day,admin_units|gadm,"[""admin_units:Sitapur"", ""gadm:IND.34.71_1""]",gadm|location,"[""gadm:IND.34.10_1"", ""gadm:IND.34.11_1"", ""gadm:IND.34.12_1"", ""gadm:IND.34.14_1"", ""gadm:IND.34.16_1"", ""gadm:IND.34.17_1"", ""gadm:IND.34.18_1"", ""gadm:IND.34.22_1"", ""gadm:IND.34.25_1"", ""gadm:IND.34.26_1"", ""gadm:IND.34.31_1"", ""gadm:IND.34.32_1"", ""gadm:IND.34.33_1"", ""gadm:IND.34.46_1"", ""gadm:IND.34.47_1"", ""gadm:IND.34.4_1"", ""gadm:IND.34.50_1"", ""gadm:IND.34.54_1"", ""gadm:IND.34.56_1"", ""gadm:IND.34.58_1"", ""gadm:IND.34.59_1"", ""gadm:IND.34.65_1"", ""gadm:IND.34.68_1"", ""gadm:IND.34.69_1"", ""gadm:IND.34.70_1"", ""gadm:IND.34.71_1"", ""gadm:IND.34.8_1"", ""location:(?<![A-Za-z])Uttar\\ Pradesh(?![A-Za-z])""]",district,pending
E057::mumbai%20city,E057,2017-0364-IND,Maharashtra,Mumbai City,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm,"[""admin_units:Mumbai city"", ""gadm:IND.20.17_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,pending
E057::mumbai%20suburban,E057,2017-0364-IND,Maharashtra,Mumbai Suburban,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm,"[""admin_units:Mumbai Suburban"", ""gadm:IND.20.18_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,pending
E057::palghar,E057,2017-0364-IND,Maharashtra,Palghar,2017-08-29,2017-08-29,start:day|end:day,gadm,"[""gadm:IND.20.24_1""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,pending
E057::thane,E057,2017-0364-IND,Maharashtra,Thane,2017-08-29,2017-08-29,start:day|end:day,admin_units|gadm|location,"[""admin_units:Thane"", ""gadm:IND.20.33_1"", ""location:Thane""]",gadm|location,"[""gadm:IND.20.17_1"", ""gadm:IND.20.18_1"", ""gadm:IND.20.24_1"", ""gadm:IND.20.33_1"", ""location:(?<![A-Za-z])Maharashtra(?![A-Za-z])"", ""location:Thane""]",district,pending
E058::chennai,E058,2017-0495-IND,Tamil Nadu,Chennai,2017-10-30,2017-11-08,start:day|end:day,admin_units|gadm|location,"[""location:Chenai"", ""recovery_alias:Chenai->Chennai"", ""admin_units:Chennai"", ""gadm:IND.31.2_1""]",gadm|location,"[""gadm:IND.31.2_1"", ""location:(?<![A-Za-z])Tamil\\ Nadu(?![A-Za-z])"", ""location:Chenai""]",district,pending
E059::dhalai,E059,2018-0213-IND,Tripura,Dhalai,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Dhalai\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 250, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::gomati,E059,2018-0213-IND,Tripura,Gomati,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Gomati\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 251, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::khowai,E059,2018-0213-IND,Tripura,Khowai,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Khowai\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 252, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::north%20tripura,E059,2018-0213-IND,Tripura,North Tripura,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""North Tripura\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 253, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::sepahijala,E059,2018-0213-IND,Tripura,Sepahijala,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Sepahijala\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 254, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::south%20tripura,E059,2018-0213-IND,Tripura,South Tripura,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""South Tripura\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 255, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::unakoti,E059,2018-0213-IND,Tripura,Unakoti,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Unakoti\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 256, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E059::west%20tripura,E059,2018-0213-IND,Tripura,West Tripura,2018-05-17,2018-05-20,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""West Tripura\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-05-20\"", \""event_id\"": \""E059\"", \""evidence_note\"": \""Government cumulative reporting says all eight Tripura districts affected; report is close but after E059 event dates.\"", \""evidence_scope\"": \""official_cumulative_close_to_event\"", \""evidence_type\"": \""seasonal_cumulative\"", \""mapping_row\"": 257, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""official_government\"", \""source_record_id\"": \""2018-0213-IND\"", \""source_title\"": \""MHA/NERC Tripura flood situation report, June 2018\"", \""source_url\"": \""https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW520\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-05-17\"", \""state\"": \""Tripura\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1509"", ""gadm:IND.33_1"", ""location:(?<![A-Za-z])Tripura(?![A-Za-z])""]",district,pending
E060::dakshina%20kannada,E060,2018-0216-IND,Karnataka,Dakshina Kannada,2018-05-29,2018-05-31,start:day|end:day,admin_units|gadm,"[""admin_units:Dakshin Kannad"", ""recovery_alias:Dakshin Kannad->Dakshina Kannada"", ""gadm:IND.16.12_1""]",gadm,"[""gadm:IND.16.12_1"", ""gadm:IND.16.28_1""]",district,pending
E060::udupi,E060,2018-0216-IND,Karnataka,Udupi,2018-05-29,2018-05-31,start:day|end:day,admin_units|gadm,"[""admin_units:Udupi"", ""gadm:IND.16.28_1""]",gadm,"[""gadm:IND.16.12_1"", ""gadm:IND.16.28_1""]",district,pending
E061::biswanath,E061,2018-0205-IND,Assam,Biswanath,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Biswanath\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 258, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::cachar,E061,2018-0205-IND,Assam,Cachar,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Cachar\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 259, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::east%20karbi%20anglong,E061,2018-0205-IND,Assam,East Karbi Anglong,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""East Karbi Anglong\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 260, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::golaghat,E061,2018-0205-IND,Assam,Golaghat,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Golaghat\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 261, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::hailakandi,E061,2018-0205-IND,Assam,Hailakandi,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Hailakandi\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 262, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::hojai,E061,2018-0205-IND,Assam,Hojai,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Hojai\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 263, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::karimganj,E061,2018-0205-IND,Assam,Karimganj,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Karimganj\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 264, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::nagaon,E061,2018-0205-IND,Assam,Nagaon,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Nagaon\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 265, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E061::west%20karbi%20anglong,E061,2018-0205-IND,Assam,West Karbi Anglong,2018-06-22,2018-07-03,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""West Karbi Anglong\"", \""circularity_risk\"": \""none\"", \""event_id\"": \""E061\"", \""evidence_note\"": \""Official MHA report explicitly lists nine affected Assam districts.\"", \""evidence_scope\"": \""exact_or_direct_event\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 266, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); preserve original source name\"", \""origin\"": \""prior_research_pass\"", \""source_class\"": \""official_government\"", \""source_title\"": \""Government of India MHA/NERC Situation Report, 21 Jun 2018\"", \""source_url\"": \""https://reliefweb.int/attachments/745f82ac-a1c6-3f90-83c0-f33dba4a2c39/Situation-report-21-1800.pdf\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""state\"": \""Assam\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1487"", ""gadm:IND.4_1"", ""location:(?<![A-Za-z])Assam(?![A-Za-z])""]",district,pending
E064::gajapati,E064,2018-0286-IND,Odisha,Gajapati,2018-07-20,2018-07-23,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Gajapati\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-07-23\"", \""event_id\"": \""E064\"", \""evidence_note\"": \""State SRC/official reports inundation or disrupted connectivity in this district during event.\"", \""evidence_scope\"": \""exact_event_dates\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 267, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2018-0286-IND\"", \""source_title\"": \""Odisha SRC flood/waterlogging response, 20 Jul 2018\"", \""source_url\"": \""https://www.business-standard.com/article/pti-stories/heavy-rain-lashes-odisha-govt-alerts-collectors-118072001334_1.html\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-07-20\"", \""state\"": \""Odisha\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1504"", ""gadm:IND.26_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E064::kandhamal,E064,2018-0286-IND,Odisha,Kandhamal,2018-07-20,2018-07-23,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Kandhamal\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-07-23\"", \""event_id\"": \""E064\"", \""evidence_note\"": \""State SRC/official reports inundation or disrupted connectivity in this district during event.\"", \""evidence_scope\"": \""exact_event_dates\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 268, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2018-0286-IND\"", \""source_title\"": \""Odisha SRC flood/waterlogging response, 20 Jul 2018\"", \""source_url\"": \""https://www.business-standard.com/article/pti-stories/heavy-rain-lashes-odisha-govt-alerts-collectors-118072001334_1.html\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-07-20\"", \""state\"": \""Odisha\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1504"", ""gadm:IND.26_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
E064::malkangiri,E064,2018-0286-IND,Odisha,Malkangiri,2018-07-20,2018-07-23,start:day|end:day,external_recovery,"[""{\""canonical_district\"": \""Malkangiri\"", \""circularity_risk\"": \""none\"", \""end_date\"": \""2018-07-23\"", \""event_id\"": \""E064\"", \""evidence_note\"": \""State SRC/official reports inundation or disrupted connectivity in this district during event.\"", \""evidence_scope\"": \""exact_event_dates\"", \""evidence_type\"": \""direct_disaster_impact\"", \""mapping_row\"": 269, \""merge_rule\"": \""dedupe on event_id + canonical(state,district); retain all source provenance\"", \""origin\"": \""exhaustive_followup\"", \""source_class\"": \""state_government\"", \""source_record_id\"": \""2018-0286-IND\"", \""source_title\"": \""Odisha SRC flood/waterlogging response, 20 Jul 2018\"", \""source_url\"": \""https://www.business-standard.com/article/pti-stories/heavy-rain-lashes-odisha-govt-alerts-collectors-118072001334_1.html\"", \""source_verification\"": \""supplied_not_independently_verified\"", \""start_date\"": \""2018-07-20\"", \""state\"": \""Odisha\"", \""year\"": \""2018\""}""]",admin_units|gadm|location,"[""admin_units:1504"", ""gadm:IND.26_1"", ""location:(?<![A-Za-z])Odisha(?![A-Za-z])""]",district,pending
